Term,Course Number,Course Title,Professor,Grade,Grade Count,Total Enrolled
202201,Business Admin (Grenfell) 2310,Business Leadership,"Barbour-Wetzel, Beth Heather",B,10,22
202201,Business Admin (Grenfell) 2310,Business Leadership,"Barbour-Wetzel, Beth Heather",C,2,22
202201,Business Admin (Grenfell) 2310,Business Leadership,"Barbour-Wetzel, Beth Heather",F,7,22
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Hancock, Amanda Jane",A,12,24
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Hancock, Amanda Jane",B,2,24
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Hancock, Amanda Jane",C,7,24
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Hancock, Amanda Jane",D,1,24
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Hancock, Amanda Jane",F,2,24
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Barbour-Wetzel, Beth Heather",A,3,17
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Barbour-Wetzel, Beth Heather",B,4,17
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Barbour-Wetzel, Beth Heather",C,4,17
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Barbour-Wetzel, Beth Heather",D,2,17
202201,Business Admin (Grenfell) 3010,Organizational Theory,"Barbour-Wetzel, Beth Heather",F,4,17
202201,Business Admin (Grenfell) 3030,Canadian Business Law |,"Baker, Adam Gerald",A,2,22
202201,Business Admin (Grenfell) 3030,Canadian Business Law |,"Baker, Adam Gerald",B,12,22
202201,Business Admin (Grenfell) 3030,Canadian Business Law |,"Baker, Adam Gerald",C,,
202201,Business Admin (Grenfell) 3030,Canadian Business Law |,"Baker, Adam Gerald",D,1,22
202201,Business Admin (Grenfell) 3030,Canadian Business Law |,"Baker, Adam Gerald",F,1,22
202201,Business Admin (Grenfell) 3150,Inter. Managerial Accounting,"Kendall, Catherine Lynn",A,3,14
202201,Business Admin (Grenfell) 3150,Inter. Managerial Accounting,"Kendall, Catherine Lynn",B,6,14
202201,Business Admin (Grenfell) 3150,Inter. Managerial Accounting,"Kendall, Catherine Lynn",C,2,14
202201,Business Admin (Grenfell) 3150,Inter. Managerial Accounting,"Kendall, Catherine Lynn",D,3,14
202201,Business Admin (Grenfell) 3410,Operations Management,"Marlowe, Jillene Doreen Hara",A,5,21
202201,Business Admin (Grenfell) 3410,Operations Management,"Marlowe, Jillene Doreen Hara",B,9,21
202201,Business Admin (Grenfell) 3410,Operations Management,"Marlowe, Jillene Doreen Hara",C,2,21
202201,Business Admin (Grenfell) 3410,Operations Management,"Marlowe, Jillene Doreen Hara",D,3,21
202201,Business Admin (Grenfell) 3410,Operations Management,"Marlowe, Jillene Doreen Hara",F,2,21
202201,Business Admin (Grenfell) 3500,Financial Management |,"Kendall, Catherine Lynn",A,4,30
202201,Business Admin (Grenfell) 3500,Financial Management |,"Kendall, Catherine Lynn",B,9,30
202201,Business Admin (Grenfell) 3500,Financial Management |,"Kendall, Catherine Lynn",C,9,30
202201,Business Admin (Grenfell) 3500,Financial Management |,"Kendall, Catherine Lynn",D,3,30
202201,Business Admin (Grenfell) 3500,Financial Management |,"Kendall, Catherine Lynn",F,5,30
202201,Business Admin (Grenfell) 3610,Social Entrepreneurship,"Shahidullah, A.K.M.",A,4,19
202201,Business Admin (Grenfell) 3610,Social Entrepreneurship,"Shahidullah, A.K.M.",B,14,19
202201,Business Admin (Grenfell) 3610,Social Entrepreneurship,"Shahidullah, A.K.M.",C,,
202201,Business Admin (Grenfell) 4010,Strategic Management,"Shahidullah, A.K.M.",A,11,18
202201,Business Admin (Grenfell) 4010,Strategic Management,"Shahidullah, A.K.M.",B,6,18
202201,Business Admin (Grenfell) 4010,Strategic Management,"Shahidullah, A.K.M.",C,1,18
202201,Business Admin (Grenfell) 4020,Bus Ethcs&Corp Soc Rspbity Pitcher,"Giles, Julie Brenda",A,9,27
202201,Business Admin (Grenfell) 4020,Bus Ethcs&Corp Soc Rspblty Pitcher,"Giles, Julie Brenda",B,16,27
202201,Business Admin (Grenfell) 4020,Bus Ethcs&Corp Soc Rspblty Pitcher,"Giles, Julie Brenda",C,1,27
202201,Business Admin (Grenfell) 4020,Bus Ethcs&Corp Soc Rspblty Pitcher,"Giles, Julie Brenda",F,1,27
202201,Business Admin (Grenfell) 4040,International Busi Management,"Newell, William",A,6,35
202201,Business Admin (Grenfell) 4040,International Busi Management,"Newell, William",B,23,35
202201,Business Admin (Grenfell) 4040,International Busi Management,"Newell, William",C,4,35
202201,Business Admin (Grenfell) 4040,International Busi Management,"Newell, William",D,2,35
202201,Business Admin (Grenfell) 4070,Strategy II Pitcher,"Giles, Julie Brenda",A,6,24
202201,Business Admin (Grenfell) 4070,Strategy II Pitcher,"Giles, Julie Brenda",B,17,24
202201,Business Admin (Grenfell) 4070,Strategy II Pitcher,"Giles, Julie Brenda",C,1,24
202201,Business Admin (Grenfell) 4070,Strategy Il: Impl/Chng Mgmt Pitcher,"Giles, Julie Brenda",A,1,18
202201,Business Admin (Grenfell) 4070,Strategy Il: Impl/Chng Mgmt Pitcher,"Giles, Julie Brenda",B,17,18
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",A,24,125
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",B,75,125
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",C,21,125
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",D,2,125
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",F,3,125
202201,Business Administration 1000,Intro to Business in Society,"Corcoran, Colin Randolph",A,41,122
202201,Business Administration 1000,Intro to Business in Society,"Corcoran, Colin Randolph",B,52,122
202201,Business Administration 1000,Intro to Business in Society,"Corcoran, Colin Randolph",C,18,122
202201,Business Administration 1000,Intro to Business in Society,"Corcoran, Colin Randolph",D,5,122
202201,Business Administration 1000,Intro to Business in Society,"Corcoran, Colin Randolph",F,5,122
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",A,19,118
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",B,74,118
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",C,17,118
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",D,3,118
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",F,5,118
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",A,27,119
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",B,72,119
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",C,12,119
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",D,2,119
202201,Business Administration 1000,Intro to Business in Society,"Clouston, Christine",F,6,119
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",A,11,67
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",B,27,67
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",C,12,67
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",D,8,67
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",F,8,67
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",A,16,73
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",B,33,73
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",C,10,73
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",D,4,73
202201,Business Administration 1210,Intro to Marketing Strategy,"Shannahan, Kirby",F,10,73
202201,Business Administration 1210,Intro to Marketing Strategy,"Clift, Thomas B",A,18,83
202201,Business Administration 1210,Intro to Marketing Strategy,"Clift, Thomas B",B,37,83
202201,Business Administration 1210,Intro to Marketing Strategy,"Clift, Thomas B",C,12,83
202201,Business Administration 1210,Intro to Marketing Strategy,"Clift, Thomas B",D,6,83
202201,Business Administration 1210,Intro to Marketing Strategy,"Clift, Thomas B",F,9,83
202201,Business Administration 1210,Intro to Marketing Strategy,"Preston, Roxanne G",A,17,83
202201,Business Administration 1210,Intro to Marketing Strategy,"Preston, Roxanne G",B,51,83
202201,Business Administration 1210,Intro to Marketing Strategy,"Preston, Roxanne G",C,6,83
202201,Business Administration 1210,Intro to Marketing Strategy,"Preston, Roxanne G",D,4,83
202201,Business Administration 1210,Intro to Marketing Strategy,"Preston, Roxanne G",F,5,83
202201,Business Administration 2010,Business Research & Writing,"Kim, Andrew",A,17,57
202201,Business Administration 2010,Business Research & Writing,"Kim, Andrew",B,32,57
202201,Business Administration 2010,Business Research & Writing,"Kim, Andrew",C,5,57
202201,Business Administration 2010,Business Research & Writing,"Kim, Andrew",D,2,57
202201,Business Administration 2010,Business Research & Writing,"Kim, Andrew",F,1,57
202201,Business Administration 2010,Business Research & Writing,"Sullivan, Carol",A,32,56
202201,Business Administration 2010,Business Research & Writing,"Sullivan, Carol",B,17,56
202201,Business Administration 2010,Business Research & Writing,"Sullivan, Carol",C,,
202201,Business Administration 2010,Business Research & Writing,"Sullivan, Carol",F,4,56
202201,Business Administration 2010,Business Research & Writing,"Clouston, Christine",A,21,56
202201,Business Administration 2010,Business Research & Writing,"Clouston, Christine",B,24,56
202201,Business Administration 2010,Business Research & Writing,"Clouston, Christine",C,5,56
202201,Business Administration 2010,Business Research & Writing,"Clouston, Christine",D,1,56
202201,Business Administration 2010,Business Research & Writing,"Clouston, Christine",F,5,56
202201,Business Administration 2111,Intro Financial Accounting,"King, Dave J",A,38,77
202201,Business Administration 2111,Intro Financial Accounting,"King, Dave J",B,27,77
202201,Business Administration 2111,Intro Financial Accounting,"King, Dave J",C,,
202201,Business Administration 2111,Intro Financial Accounting,"King, Dave J",D,4,77
202201,Business Administration 2111,Intro Financial Accounting,"King, Dave J",F,2,77
202201,Business Administration 2111,Intro Financial Accounting,"King, Dave J",A,66,80
202201,Business Administration 2111,Intro Financial Accounting,"King, Dave J",B,10,80
202201,Business Administration 2111,Intro Financial Accounting,"King, Dave J",C,,
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",A,33,77
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",B,30,77
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",C,6,77
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",D,3,77
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",F,5,77
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",A,22,49
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",B,17,49
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",C,6,49
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",D,2,49
202201,Business Administration 2111,Intro Financial Accounting,"Cumby, Judy A",F,2,49
202201,Business Administration 2112,Intro Management Account,"Stapleton, Andrea",A,12,38
202201,Business Administration 2112,Intro Management Account,"Stapleton, Andrea",B,9,38
202201,Business Administration 2112,Intro Management Account,"Stapleton, Andrea",C,,
202201,Business Administration 2112,Intro Management Account,"Stapleton, Andrea",D,4,38
202201,Business Administration 2112,Intro Management Account,"Stapleton, Andrea",F,6,38
202201,Business Administration 2112,Intro Management Account,"Wans, Nader",A,32,73
202201,Business Administration 2112,Intro Management Account,"Wans, Nader",B,25,73
202201,Business Administration 2112,Intro Management Account,"Wans, Nader",C,,
202201,Business Administration 2112,Intro Management Account,"Wans, Nader",D,2,73
202201,Business Administration 2112,Intro Management Account,"Wans, Nader",F,6,73
202201,Business Administration 2210,Intro to Marketing Tactics,"Preston, Roxanne G",A,13,81
202201,Business Administration 2210,Intro to Marketing Tactics,"Preston, Roxanne G",B,44,81
202201,Business Administration 2210,Intro to Marketing Tactics,"Preston, Roxanne G",C,,
202201,Business Administration 2210,Intro to Marketing Tactics,"Preston, Roxanne G",D,5,81
202201,Business Administration 2210,Intro to Marketing Tactics,"Preston, Roxanne G",F,7,81
202201,Business Administration 2220,Pers/Busi Branding Soc Media,"Tilwani, Sameer Harish",A,45,74
202201,Business Administration 2220,Pers/Busi Branding Soc Media,"Tilwani, Sameer Harish",B,16,74
202201,Business Administration 2220,Pers/Busi Branding Soc Media,"Tilwani, Sameer Harish",C,5,74
202201,Business Administration 2220,Pers/Busi Branding Soc Media,"Tilwani, Sameer Harish",D,2,74
202201,Business Administration 2220,Pers/Busi Branding Soc Media,"Tilwani, Sameer Harish",F,6,74
202201,Business Administration 2400,Decision Modeling,"Tulett, David",A,14,56
202201,Business Administration 2400,Decision Modeling,"Tulett, David",B,20,56
202201,Business Administration 2400,Decision Modeling,"Tulett, David",C,14,56
202201,Business Administration 2400,Decision Modeling,"Tulett, David",D,5,56
202201,Business Administration 2400,Decision Modeling,"Tulett, David",F,3,56
202201,Business Administration 2400,Decision Modeling,"Tulett, David",A,16,59
202201,Business Administration 2400,Decision Modeling,"Tulett, David",B,25,59
202201,Business Administration 2400,Decision Modeling,"Tulett, David",C,8,59
202201,Business Administration 2400,Decision Modeling,"Tulett, David",D,3,59
202201,Business Administration 2400,Decision Modeling,"Tulett, David",F,7,59
202201,Business Administration 2600,Entrepren Think/Behaviour,"Winsor, Blair Watts",A,13,41
202201,Business Administration 2600,Entrepren Think/Behaviour,"Winsor, Blair Watts",B,18,41
202201,Business Administration 2600,Entrepren Think/Behaviour,"Winsor, Blair Watts",C,5,41
202201,Business Administration 2600,Entrepren Think/Behaviour,"Winsor, Blair Watts",F,5,41
202201,Business Administration 2600,Entrepren Think/Behaviour,"Winsor, Blair Watts",A,7,56
202201,Business Administration 2600,Entrepren Think/Behaviour,"Winsor, Blair Watts",B,21,56
202201,Business Administration 2600,Entrepren Think/Behaviour,"Winsor, Blair Watts",C,13,56
202201,Business Administration 2600,Entrepren Think/Behaviour,"Winsor, Blair Watts",D,5,56
202201,Business Administration 2600,Entrepren Think/Behaviour,"Winsor, Blair Watts",F,9,56
202201,Business Administration 2600,Entrepren Think/Behaviour,"Chalise, Shasanka",A,57,78
202201,Business Administration 2600,Entrepren Think/Behaviour,"Chalise, Shasanka",B,19,78
202201,Business Administration 2600,Entrepren Think/Behaviour,"Chalise, Shasanka",D,1,78
202201,Business Administration 2600,Entrepren Think/Behaviour,"Chalise, Shasanka",F,1,78
202201,Business Administration 2600,Entrepren Think/Behaviour,"Dober, Dennis",A,24,73
202201,Business Administration 2600,Entrepren Think/Behaviour,"Dober, Dennis",B,28,73
202201,Business Administration 2600,Entrepren Think/Behaviour,"Dober, Dennis",C,6,73
202201,Business Administration 2600,Entrepren Think/Behaviour,"Dober, Dennis",D,4,73
202201,Business Administration 2600,Entrepren Think/Behaviour,"Dober, Dennis",F,11,73
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Hawkins, Thomas Gene",A,9,79
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Hawkins, Thomas Gene",B,17,79
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Hawkins, Thomas Gene",C,25,79
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Hawkins, Thomas Gene",D,13,79
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Hawkins, Thomas Gene",F,15,79
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Evermann, Joerg",A,3,69
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Evermann, Joerg",B,7,69
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Evermann, Joerg",C,6,69
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Evermann, Joerg",D,8,69
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Evermann, Joerg",F,44,69
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Jewer, Jennifer",A,18,80
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Jewer, Jennifer",B,28,80
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Jewer, Jennifer",C,,
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Jewer, Jennifer",D,8,80
202201,Business Administration 2710,Modeling & Impl Busi Processes,"Jewer, Jennifer",F,9,80
202201,Business Administration 3005,Business Law |,"Bennett, Daniel William",A,9,21
202201,Business Administration 3005,Business Law |,"Bennett, Daniel William",B,7,21
202201,Business Administration 3005,Business Law |,"Bennett, Daniel William",C,3,21
202201,Business Administration 3005,Business Law |,"Bennett, Daniel William",F,2,21
202201,Business Administration 3005,Business Law |,"Bartlett, Jacqueline S",A,18,83
202201,Business Administration 3005,Business Law |,"Bartlett, Jacqueline S",B,43,83
202201,Business Administration 3005,Business Law |,"Bartlett, Jacqueline S",C,12,83
202201,Business Administration 3005,Business Law |,"Bartlett, Jacqueline S",D,3,83
202201,Business Administration 3005,Business Law |,"Bartlett, Jacqueline S",F,7,83
202201,Business Administration 3160,Cost Accounting,"Stapleton, Andrea",A,13,27
202201,Business Administration 3160,Cost Accounting,"Stapleton, Andrea",B,10,27
202201,Business Administration 3160,Cost Accounting,"Stapleton, Andrea",C,3,27
202201,Business Administration 3160,Cost Accounting,"Stapleton, Andrea",F,1,27
202201,Business Administration 3160,Cost Accounting,"Stapleton, Andrea",A,22,52
202201,Business Administration 3160,Cost Accounting,"Stapleton, Andrea",B,16,52
202201,Business Administration 3160,Cost Accounting,"Stapleton, Andrea",C,8,52
202201,Business Administration 3160,Cost Accounting,"Stapleton, Andrea",D,1,52
202201,Business Administration 3160,Cost Accounting,"Stapleton, Andrea",F,5,52
202201,Business Administration 3210,Consumer Behavior,"Jones, Tim",A,28,77
202201,Business Administration 3210,Consumer Behavior,"Jones, Tim",B,35,77
202201,Business Administration 3210,Consumer Behavior,"Jones, Tim",C,,
202201,Business Administration 3210,Consumer Behavior,"Jones, Tim",D,3,77
202201,Business Administration 3210,Consumer Behavior,"Jones, Tim",F,1,77
202201,Business Administration 3310,Organizational Behaviour,"Ford, Dianne P",A,12,55
202201,Business Administration 3310,Organizational Behaviour,"Ford, Dianne P",B,19,55
202201,Business Administration 3310,Organizational Behaviour,"Ford, Dianne P",C,18,55
202201,Business Administration 3310,Organizational Behaviour,"Ford, Dianne P",D,3,55
202201,Business Administration 3310,Organizational Behaviour,"Ford, Dianne P",F,3,55
202201,Business Administration 3310,Organizational Behaviour,"Ford, Dianne P",A,18,56
202201,Business Administration 3310,Organizational Behaviour,"Ford, Dianne P",B,32,56
